display_name,text_uuid,sentence_uuid,sentence_obj_in_text,translation,first_word_transcription,first_word_spelling,first_word_number,first_word_obj_in_text,line_number,side,column
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,fcbdd922-358b-455e-9e7c-4f94ee928b92,15,"Concerning the price of the textiles of the Akkadians about which you wrote, since you left, no Akkadians have come to the City.",aššumi,a-šu-mì,8,17,4.0,1,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,bbd9007a-13f5-4a08-86b2-201af4041310,38,"Their land is in great turmoil, and if they arrive before winter and the prices are beneficial to you, we will purchase some for you.",māssunu,ma-sú-nu,21,40,8.0,1,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,68461759-95f6-4bdd-b479-b0cfed7c9c00,57,We will even make the purchases with silver from our own funds.,u,ù,32,58,12.0,2,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,f90521ae-598e-4031-9fb1-ded45b4fbf9e,64,Take heed to send the silver.,kaspam,KÙ.BABBAR,37,66,13.0,2,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,78ced590-c461-419a-9e7e-d514913c725b,71,From Aššur-mālik:,umma,um-ma,40,72,15.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,e8540fc9-0c85-42a6-9105-ae288fb35192,74,"My dear brother, because you took care to take out every single mina of silver of my outstanding claims, you have opened my eyes.",aḫī,a-ḫi,42,76,16.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,760d12cd-a2ab-4161-a268-e68e8bb23777,94,"Also, the 10 minas of silver with Puzur-Ištar son of Aššur-mālik, take care to send it with the first departure.",u,ú,54,96,19.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,f052161a-e5d8-41b9-8ec6-7de840a8fd79,116,I read your tablet and my heart was gladdened.,ṭuppaka,DUB-kà,66,118,22.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,a50bc28c-6ad9-4eb8-b200-93648d27f395,124,From Šalim-Aššur:,umma,um-ma,70,125,23.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,ca955934-d396-472e-b771-3528ee75c3cd,127,I dispatched the youth with Enna-Suen.,ṣuḫāram,ṣú-ḫa-ra-am,72,128,24.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,82768c9b-559f-494c-975a-84e4e9011c0f,133,"Also, Enna-Suen is bound (?) for your ten textiles which I gave to him.",u,ù,76,134,26.0,3,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,e91512ef-8024-4191-99da-8d65538e2356,146,"My dear brother, if you wait, it will cause the youth to be sorrowful.",,a-ḫi,84,148,28.0,4,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,53ad099a-208a-4958-947f-8631cad9d85c,154,Let the youth live with you.,ṣuḫārum,ṣú-ḫa-ru-um,90,155,31.0,5,1
VS 26 17 (VAT 9249),bfd3ef8a-69fd-2d25-b92f-ad646713310d,f873d356-9f53-4ad6-9d27-1714b5711418,158,Enna Suen is bound to silver for my ,,TA,93,159,31.0,5,1
VS 26 173 envelope (VAT 13472+13495),06299b1e-f2dd-35d1-e255-08bdc96e37dd,a3225e13-c921-47d6-8731-7b4f4b3f7259,3,We made his tablet for 20 ḫamuštum weeks.,ṭuppušu,ṭup-pu-šu,2,4,1.0,1,1
VS 26 173 envelope (VAT 13472+13495),06299b1e-f2dd-35d1-e255-08bdc96e37dd,06400e80-842a-4e41-945a-a18149cc4e74,10,As much as you agreed to ...,mala,ma-lá,7,12,3.0,1,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,eada6030-d85d-489e-9e3f-36018d85f85e,3,"To Pūšu-kēn, Ikūppī-Aššur, and Kulumaya from Aššur-mālik:",ana,a-na,1,5,1.0,1,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,30e7c637-7061-40a9-8897-b3af35d94b95,16,"I wrote to you, ""Sell 1 talent of tin and purchase (some) kettles for me.""",aspurakkunūti,áš-pu-ra-ku-nu-tí,9,18,4.0,1,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,eb2a5adc-38d4-44ee-b243-a47903a6673e,30,"If you purchased the kettles for me, entrust all the textiles and the kettles to Ilī-wēdāku and let him load the journey to Durḫumit.",šumma,šu-ma,16,33,6.0,1,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,fd9ede80-9b87-4e2f-8818-f7c15d8d87f0,51,Let the tin be deposited in Pūšu-kēn's house.,annekem,AN.NA,29,52,13.0,3,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,6da5e1e2-13d3-4a75-964a-4e6654c34463,57,"If you have not yet purchased the kettles, then let the tin - all of it - be deposited in Pūšu-kēn's house.",šumma,šu-ma,33,59,14.0,3,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,1bfdc509-cfed-4a38-a77d-7b2a19573505,72,"Until my message arrives, I will look every day toward Purušḫattum.",adī,a-dí,42,74,17.0,3,1
VS 26 18 (VAT 9236),408f7529-f35b-c781-cef9-214f4ef70bb7,56a9e514-ca23-4f9f-83e3-3486653718cc,84,I will send the silver for the messages with the first traveller.,ište,iš-tí,50,86,21.0,3,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,e93233ec-29e4-48c3-898b-b0fb4e39bd97,3,From Aššur-nādā to Aššur-taklāku and Šišahšušar:,umma,um-ma,1,5,1.0,1,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,425f3fc7-3374-4aad-81c3-07e1f8636631,15,"Why is it that you say: ""Apart from 20 sacks of wheat and 15 sacks of barley that Kutubiš gave me there is nothing else (here)!""",miššu,mì-šu,8,16,4.0,1,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,b4a5b3e9-4d70-4817-8754-a97a6d1b8b73,37,Where are the 40 minas of sickles (and) the 2 1/2 minas of tin which Ilī-išar and Huluba brought to Šana?,ale,a-li,26,38,10.0,1,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,ec092cf4-c652-4e0d-8cab-4c4070d67bd3,56,"Please, put pressure on Azu and Tutuli as well as Ka'uba with respect to the silver of Haluli, and soak 10 sacks of malt and 10 sacks of beer bread to prepare (beer).",apputtum,a-pu-tum,40,57,15.0,3,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,87bedf70-0999-4312-b0cf-4b54082adc17,79,If you want any grain then buy it.,šumma,šu-ma,58,80,24.0,4,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,e2bde296-8272-40a3-b94a-cf07616601d4,84,"If they are not careful with the outstanding claims, send me word.",šumma,šu-ma,62,85,26.0,5,1
VS 26 19 (VAT 9263),049e7360-c5c6-4eb4-b79b-62c6ba25902c,46116e85-339e-4544-8943-bdbf1ecf0788,91,Send me some oil.,,Ì.GIŠ,68,92,28.0,5,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,f1a42620-4367-4b74-9283-52cc02396148,3,"To Alāhum, Ememe and Šišahšušar (From Aššur-nādā):",ana,a-na,1,5,1.0,1,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,9c1d287d-c8a3-4c1b-84e1-84d0195aa7ae,13,Puzur-Aššur is on his way to you with 1/3 mina 1 shekel of silver under my seal.,manā,ma-na,8,16,4.0,1,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,ac31e2c2-60d7-41f2-b9b1-0debc71aac6d,26,"Buy fire-wood and reeds, and have the oxen haul as much of what is there as they can; Buy malahum and habašatum utensils for the maziru tin.",eṣē,e-ṣí,15,27,7.0,1,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,f8ae75bd-376c-4255-81e8-7921ae833efa,44,Please may everything be ready so I can move quickly as soon as I arrive.,apputtum,a-pu-tum,32,45,15.0,3,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,0a0692d6-952e-4676-a3ed-d79030d002a1,53,"If they brought the textiles belonging to Šū-Suen and myself from Uršu, then sell them there and divide the proceeds.",šumma,šu-ma,40,54,18.0,3,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,3f548eae-99ff-4c54-af8b-8e684758a1e5,68,This one was set aside here.,annium,a-ni-um,53,69,24.0,4,1
VS 26 20 (VAT 13532),d0693a9e-ccea-54da-a602-acb7e233aa2f,bd20c9bb-ce97-4935-a92d-b1829bf82683,72,If Kutubiš asks for any silver then give him some.,šumma,šu-ma,56,73,26.0,4,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,18051ca3-38c5-4b69-b8f6-732eaa46135f,3,From Aššur-šamšī to Šū-Anum:,umma,um-ma,1,5,1.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,dd8f67b6-fff3-45ab-883d-425e40dd1299,12,They brought 5 textiles within the package of 15 kutānum textiles and 4 1/2 talents of tin for Aššur-nādā.,ana,a-na,6,13,2.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,3e58b639-4ce1-42ff-96b9-a1af40bcfb07,28,1 1/2 shekels for the gear for the donkey.,šiqil,GÍN,19,31,4.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,4c1f916c-5d7c-4526-a7c0-4c58538d9c43,34,We gave 5 shekels silver to the driver.,šiqil,GÍN,23,38,5.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,ecea4fc2-a3b9-456f-8aab-b7fe9fdd142b,43,We balanced 2 1/2 shekels silver to Šalim-Aššur s. Memenānum.,šiqil,GÍN,29,47,6.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,384d8d34-4451-4604-8dca-7fba9f087d31,57,We paid 4 shekels silver to the son of Nabu-bāni for the fine copper which you owed.,šiqil,GÍN,37,61,8.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,b15bc8ea-249a-40a2-b027-f55b5d9b9c04,73,10 shekels silver were lost from the cleaning procedure.,šiqil,GÍN,48,77,10.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,00ac9d01-9730-4d9c-a6c1-718d3bb73685,82,"15 shekels silver, the price of the donkey.",šiqil,GÍN,54,86,11.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,d2d3e378-1e4f-4a84-a787-5643fcafa0a5,90,2 shekels silver - the exit tax; 4 minas 11 shekels (hand) tin we gave for the share.,šiqil,GÍN,59,94,11.0,1,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,08238a47-057b-44b0-ae8b-29896ae6879a,116,The remainder of the silver was 1 mina 9 shekels.,šîtti,ší-tí,74,117,14.0,2,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,8dcaa193-9432-4756-a27c-54f06264c207,127,Amur-ilī brought 1 mina tin.,manā,ma-na,81,131,15.0,2,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,e3c6fd80-58e1-4c31-b41c-3a9a4b356767,135,2/3 minas copper was the exit tax.,manā,ma-na,86,139,17.0,3,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,d50d17a4-8a45-4253-8d17-c8f45645a438,142,Your funds are exhausted.,gamrakkum,gám-ra-kum,89,143,18.0,3,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,4c419986-48b5-48a7-a3b3-d05e9d80a61b,145,"If you come, bring my silver, Hananum's, and that belonging to the son of Abarzizum.",šumma,šu-ma,90,146,18.0,3,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,543a10f7-b355-4ea1-97f6-48ab61bc568b,158,"If you do not come, seal the silver altogether and send it to me.",šumma,šu-ma,101,159,21.0,3,1
VS 26 21 (VAT 13508),e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,8aa910c4-28ca-46b3-bbf2-013e705658ad,168,You brought(?) 1 textile for Ikūnum.,TÚG,TÚG,109,171,23.0,3,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,2f2cd7a1-494b-444d-9c95-0a0a7fff0677,3,From Hinnaya to Qarwiya and Pūšu-kēn:,umma,um-ma,1,5,1.0,1,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,53066c0d-9e15-4d00-a4a7-7d4cac817a43,15,Concerning the silver arising from tin which (was with?) Elama and concerning the 10 minas which ... of the merchant...,ana,a-na,8,16,3.0,1,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,de7ae02a-efe6-45de-bf06-24d7910627c6,42,... silver ... which ... pay out.,kaspam,KÙ.BABBAR,31,43,10.0,3,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,7296947c-f4b8-491d-a295-a381ff72d12f,49,(Seal it and) send it here.,,xxxx,37,50,12.0,3,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,16909ff7-0e18-4524-a002-375681dd72e3,53,To Pūšu-kēn:,ana,a-na,39,55,13.0,3,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,df48ffef-daa0-44d8-bfe6-89a1b3d8d30e,58,"(Concerning) the two talents of tin at a rate of 7.5 minas losses added earlier and 4 talents at 10 minas rate losses included which Puzur-Ištar's transport brought to you, my dear brother, let your message come.",biltem,GÚ,43,64,15.0,3,1
VS 26 24 (VAT 13521),1342cbc6-31e7-1901-7b2c-d27c91757cc8,f400407f-5010-4f7d-a0bd-91080b1eaa91,96,"From the x talents (x minas) tin which you sent, seal x minas silver and send it here.",ina,i-na,65,99,22.0,5,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,1bfd60f8-a8c0-4e9b-a13a-f12b97305ecf,3,"To Pūšu-kēn and Aššur-nīšu, specifically to Pūšu-kēn, from Ikūn-pīya:",ana,a-na,1,6,1.0,1,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,ec6cd3b3-0491-4780-b984-5f92d1689e4a,21,"With six donkeys and 15 talents fine copper--half washed and half ḫaburataum-style, my sons(/young men) were killed in DÍ-ta-tim.",emārū,ANŠE.ḪI.A,12,25,4.0,1,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,8e3cc722-35bf-44e3-8f9b-70bf1b082817,47,"Also, they carried away my copper.",u,ù,26,48,9.0,1,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,69a16ab2-191e-4af5-937c-a1228c9f2aad,52,And I cannot recover(?) the donkeys.,u,ù,30,53,10.0,1,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,18f16328-2b41-4d55-aae9-cdf15a61a81b,58,"Concerning my copper and the blood money of my sons/young men, I am staying in Tuḫpiya.",adum,a-du-um,34,59,11.0,1,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,7c2e61d0-330f-4f5b-936b-b558f6468f91,72,I hear that I am summoned to court in the city.,ašammema,a-ša-me-ma,43,74,14.0,2,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,f62da408-7e5e-4f90-b4b6-e20287a9079d,80,"In one (more?) month, the merchant will pay out 10 minas copper.",adi,a-dí,47,82,16.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,aa0228f9-d4fa-413f-aed7-7b1b4f8c7a94,93,There is no silver.,lā,lá,55,95,18.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,bca41757-dd1c-430b-a4c0-0199aa017bd5,97,A shekel falls to my account.,šiqil,GÍN,58,100,18.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,95c17eab-23de-4606-8afe-61f28ae2238c,105,(But) there is no copper.,lā,lá,62,106,19.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,eba5fb40-f16f-43ef-9a17-8fcbc919f8c8,108,"Should 10 minas (silver) fall into my account, I will purchase donkesys",manā,ma-na,65,112,19.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,25f1392a-3e32-4d9d-88ec-4636c85bc463,121,"My dear father and lord, to whom else can I turn?",abī,a-bi,71,124,21.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,a46ae9aa-b1ff-4f67-9886-3368771eb050,135,Give me 4 or 5 donkeys on long terms which you are wont to let out and rustle the donkeys so they arrive in Purušḫattum so that every shekel of silver may arise and the eye of Aššur may (smile on me?),lu,lu,79,138,23.0,3,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,050827bb-2773-4c22-a933-a3fd1ba5192b,175,"And if you have no donkeys yourself, take some from a colleague.",u,ù,103,176,31.0,5,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,3c4e88c5-ca47-4133-b071-6352f25e3739,190,To Kulumaya:,ana,a-na,112,192,33.0,5,1
VS 26 26 (VAT 9231),6a998979-c372-e298-04a2-31038984461a,31390e55-f323-4cab-bf9c-6c7fa3863c23,195,Let your message ...,tîrtaka,té-er-ta-kà,115,196,34.0,5,1
VS 26 27 (VAT 13548),aabe6681-8a4a-ca58-2a5a-c9fc683217d2,9c4939b3-0047-4111-ac7d-620c19be1978,3,To Pūšu-kēn from Ikuppiya:,ana,a-na,1,5,1.0,1,1
VS 26 27 (VAT 13548),aabe6681-8a4a-ca58-2a5a-c9fc683217d2,9f86e94d-298e-4a14-8543-67e2ee9f878a,12,"On the day I wrote to you your tablet, Šū-Nunu departed.",ina,i-na,6,14,4.0,1,1
VS 26 27 (VAT 13548),aabe6681-8a4a-ca58-2a5a-c9fc683217d2,20cee16b-7bc5-4013-a257-5d9e2b0c2c46,23,May your message(?) seize you.,ṭēmka,ṭé-em-kà,13,24,8.0,3,1
VS 26 27 (VAT 13548),aabe6681-8a4a-ca58-2a5a-c9fc683217d2,b7566777-0299-4ee1-be45-d7e128d02272,28,"I gave 2 1/3 minas washed copper, and 10 (household utensils) to the account of Elāli. ",manā,ma-na,17,33,10.0,3,1
VS 26 27 (VAT 13548),aabe6681-8a4a-ca58-2a5a-c9fc683217d2,9be553ba-b318-48b3-99ac-8406a589025b,46,Give x minas l. that is with you(?) to Iliya.,,x,26,49,16.0,5,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,01f30ac8-63d1-4327-98b9-1ca6277e73c0,3,To Pūšu-kēn from Ilabrat-bāni:,ana,a-na,1,5,1.0,1,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,0cb8531b-5f7f-4b1d-8f02-cec8e5f1f90f,12,Šū-Nūnu brought you 17 minas silver.,manā,ma-na,7,16,3.0,1,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,56589d61-eaf5-4bfa-ad6c-49fdb4cbc993,21,"Also, my instructions went to you.",u,ù,11,22,4.0,1,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,e2a4d1bd-cb1e-4086-ba2a-1ac9b788bbbe,25,"I said, ""Have Šū-Nūnu pay 1 minas 6 shekels silver.",umma,um-ma,14,27,5.0,1,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,5aa228e9-6632-47e5-bf7c-9c016ca9d293,41,"Make Puzur-Aššur pay 1 mina 50 shekels silver and the son of Elī-mēšar pay 33 shekels silver so that you purify the dirty (tin?/copper?) and borrow silver on interest for the balance payment of the 20 minas, its excise tax and its shipping charges, doing according to my instructions, and so do me a favor.",manā,ma-na,24,46,8.0,1,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,29866d7c-839f-4d29-a76e-82b9368c5661,91,"But as for you, your instructions did not arrive.",atta,a-ta,53,92,18.0,3,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,8bb61b7a-2fe9-4fac-b7ee-f07361182d7b,98,"My dear father and lord, take heed to do according to my instructions.",abī,a-bi₄,57,102,19.0,3,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,7f9051ee-6d89-4357-9487-07efc534661c,115,Let it be a favor to me.,lu,lu,66,117,22.0,3,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,87f2e388-bce1-4c6d-a344-ffebacf9374d,121,"Also, regarding my account, let your message come as to how much Puzur-Aššur deposited at the colony office and how much you desposited and so inform me.",u,ù,69,123,23.0,3,1
VS 26 28 (VAT 13469),3b73f144-7c92-df14-5e0f-f3b0a0b898f6,512b5b9e-c5f1-4d8a-b0e2-b7d6d25344f1,146,Send frequently to Puzur-Ištar son of Agua so that those men may pay to (you?)  the silver.,Puzur-Ištar,PUZUR₄.IŠTAR,85,149,29.0,5,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,566bba93-d2a3-41ab-8728-6aa886231a0a,3,To Aššur-nādā and Uṣur-ša-Aššur from Ilī-ālum:,ana,a-na,1,5,1.0,1,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,be3d2835-585e-423e-a5e5-51b24bb94014,21,13 minas 11 1/2 shekels of silver (and) 1/3 mina 7 shekels of gold under the seals of my representatives Bēlum-bāni brought to you. ,kaspam,KÙ,12,23,3.0,1,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,79804929-87b9-4165-9af6-e1693c143c42,40,2 1/2 minas of refined silver (and) 10 1/6 shekels of ,manā,ma-na,26,44,7.0,1,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,9b7af98f-2ab5-42d4-9e67-d0562c60ba86,59,"I wrote to you, (saying): ""Pay 15 1/2 minas to Pūšu-kēn and give the rest to Aššur-nādā.""",aspurakkunūti,áš-pu-ra-ku-nu-tí,37,60,10.0,1,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,78b85ec7-9fa6-4e49-908e-d70833e7276e,71,"You wrote back, (saying): ""Come!"" ",tašpuram,ta-áš-pu-ra-am,47,72,14.0,3,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,2d452a9a-91ae-4e02-aa56-0ebc21802c31,74,"Against god's will they have held me up in Šaladuwar for 8 months; moreover, merchandise worth some 20 minas of silver has been tied down together with me.",lā,lá,49,75,15.0,3,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,bf5737ed-6add-4541-8a85-f53800ec7c38,93,"So, if indeed it had been invested in copper, I would have experienced losses of 5 minas of silver; not only was there a deficit from here, but then there Šū-Ištar and his associates hold back on the reparations.",u,ú,65,94,19.0,3,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,fc676002-46fd-4ebc-aba5-3a4a064f9629,122,"Take care and have the silver paid, so I shall not perish on the journey to the City.",iḫidma,i-ḫi-id-ma,91,123,26.0,5,1
VS 26 29 (VAT 9232),a2cd52f3-f128-aa62-e8df-69fbac96e7ff,67b0bf65-f581-416d-a4db-e30b981b5c34,132,He who has no brothers--I am like him!,ša,ša,99,133,28.0,5,1
VS 26 37 (VAT 13473),678a176f-feef-a61e-efaf-53e1a6879931,97ea8f30-8a95-4b16-b946-c873f78130d9,3,"Inbi-Ištar to Aššur-nšu, ",umma,um-ma,1,5,1.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,33f7d316-5a39-4a42-982c-ceaea29827f0,3,To Pūšu-kēn from Lamassī:,ana,a-na,1,5,1.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,09fdae9c-f4f6-462b-93a9-4825bba1694c,12,You forgot the roughly 1 1/2 minas silver for the rent of the house of Ilī-malik at the beginning of your journey and you did not write it in your memorandum. ,kaspam,KÙ.BABBAR,6,16,3.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,ea80402f-4e48-4120-9c8b-fdea959e1452,42,Your representatives took it.,muzzizūka,mu-zi-zu-kà,22,43,7.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,b1b945d0-8071-44aa-8be8-eac508a11643,45,"From the 70 sūtum-measures in the possession of Abbāʾim, he measured out 20 sūtum-measures.",ina,i-na,24,47,8.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,2bd446cc-2d34-4f1e-ae4b-cb178b2faab5,64,He will measure out the rest of the barley and the message will come to you.,šîtti,ší-tí,35,67,11.0,1,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,400a2985-ffb8-4772-8763-b2946791690e,73,"Urgent, take care to send the gold, the yeild of my tin (brought by) the lads which you opened, so that I may set my tin to them and not disappoint them.",apputtum,a-pu-tum,40,75,14.0,2,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,e4480324-5a42-412d-b96e-24260a588bb8,99,"The gold belonging to Buzāzu which you left, fashion it into ḫittum-objects for Aḫaḫa.",ḫurāṣum,KÙ.GI,55,101,19.0,3,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,e86c52ef-7d69-40ad-9f0c-974a12bb1215,113,Do not act high-handedly with your representatives.,ana,a-na,64,115,22.0,3,1
VS 26 42 (VAT 13478),a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,9d1ebf6e-3bb9-4731-a42e-847e4ca2beb8,121,Dispatch the lad so that he gathers the grain ration.,ṣuḫāram,ṣú-ḫa-ra-am,68,123,24.0,3,1
VS 26 43 (VAT 9295),1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,c781a706-5078-44b0-b969-a9a171e4c65b,3,To Šalim-aḫum from Lā-qēpum and Pūšu-kēn:,ana,a-na,1,5,1.0,1,1
VS 26 43 (VAT 9295),1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,c761757b-1495-4851-a70f-c6447ae3094d,15,"Pūšu-kēn brought 8 talents tin and its ..., 32 textiles, therein are 10 kutānum-textiles, 32 minas tin sealed, 2 minas tin separately.",bilat,GÚ,9,21,4.0,1,1
